min_temp,max_temp,raining_dur(hr),rain_per_hour,rain_per_day,max_wind,min_Humidity
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
19.5,25.9,10.92,1.6,2.9,2.8,58
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
20.0,28.7,0.0,0.0,0.0,4.4,44
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
22.1,29.7,0.33,0.0,0.0,3.9,43
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
21.2,31.6,0.0,0.0,0.0,3.8,38
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
22.1,27.4,6.83,4.3,7.7,3.0,59
